"","V1"
"24h_737_bonding_27896",7
"24h_498_achievement_27897",9
"24h_2124_achievement_27898",7
"24h_156_affection_27899",1
"24h_1783_bonding_27900",7
"24h_3382_achievement_27901",9
"24h_54_affection_27902",2
"24h_794_affection_27903",3
"24h_1510_exercise_27904",9
"24h_5732_nature_27905",10
"24h_6215_affection_27906",4
"24h_402_affection_27907",10
"24h_2957_affection_27908",5
"24h_261_affection_27909",4
"24h_516_affection_27910",7
"24h_1215_bonding_27911",4
"24h_848_affection_27912",4
"24h_396_nature_27913",5
"24h_4_affection_27914",6
"24h_2272_achievement_27915",9
"24h_157_leisure_27916",4
"24h_466_affection_27917",7
"24h_1566_affection_27918",2
"24h_36_achievement_27919",1
"24h_2019_achievement_27920",7
"24h_4109_affection_27921",2
"24h_373_bonding_27922",8
"24h_389_affection_27923",3
"24h_10576_achievement_27924",7
"24h_2129_nature_27925",10
"24h_383_enjoy_the_moment_27926",6
"24h_553_achievement_27927",10
"24h_311_enjoy_the_moment_27928",6
"24h_104_achievement_27929",4
"24h_3284_achievement_27930",5
"24h_2776_affection_27931",9
"24h_25_achievement_27932",4
"24h_257_affection_27933",4
"24h_13224_achievement_27934",1
"24h_1377_achievement_27935",1
"24h_5652_leisure_27936",8
"24h_57_bonding_27937",6
"24h_612_achievement_27938",1
"24h_2646_affection_27939",10
"24h_2794_achievement_27940",1
"24h_3797_achievement_27941",1
"24h_9885_affection_27942",3
"24h_6186_enjoy_the_moment_27943",6
"24h_491_leisure_27944",10
"24h_1020_achievement_27945",2
"24h_1625_achievement_27946",9
"24h_1782_achievement_27947",1
"24h_330_achievement_27948",8
"24h_589_exercise_27949",2
"24h_35_affection_27950",7
"24h_524_bonding_27951",3
"24h_477_achievement_27952",5
"24h_37_leisure_27953",8
"24h_215_affection_27954",6
"24h_2416_enjoy_the_moment_27955",6
"24h_8589_achievement_27956",1
"24h_237_achievement_27957",1
"24h_69_affection_27958",6
"24h_648_bonding_27959",7
"24h_1833_affection_27960",4
"24h_1430_achievement_27961",1
"24h_15_achievement_27962",7
"24h_1300_affection_27963",4
"24h_102_leisure_27964",8
"24h_449_affection_27965",2
"24h_555_enjoy_the_moment_27966",1
"24h_2628_enjoy_the_moment_27967",6
"24h_1028_affection_27968",6
"24h_76_bonding_27969",3
"24h_689_affection_27970",6
"24h_5046_affection_27971",1
"24h_5116_affection_27972",4
"24h_1199_bonding_27973",5
"24h_1517_affection_27974",6
"24h_251_achievement_27975",10
"24h_681_achievement_27976",4
"24h_3704_achievement_27977",7
"24h_738_enjoy_the_moment_27978",5
"24h_9896_enjoy_the_moment_27979",4
"24h_932_achievement_27980",9
"24h_8662_affection_27981",4
"24h_3147_affection_27982",4
"24h_1094_leisure_27983",9
"24h_4148_nature_27984",3
"24h_1057_achievement_27985",9
"24h_11573_enjoy_the_moment_27986",6
"24h_13_achievement_27987",1
"24h_2349_bonding_27988",7
"24h_24_bonding_27989",3
"24h_72_affection_27990",3
"24h_2029_affection_27991",5
"24h_120_affection_27992",5
"24h_266_enjoy_the_moment_27993",4
"24h_3009_achievement_27994",2
"24h_479_affection_27995",3
"24h_905_achievement_27996",1
"24h_2032_achievement_27997",9
"24h_820_affection_27998",8
"24h_341_achievement_27999",10
"24h_455_nature_28000",10
"24h_435_bonding_28001",6
"24h_1719_bonding_28002",5
"24h_6667_achievement_28003",10
"24h_4714_enjoy_the_moment_28004",1
"24h_3895_achievement_28005",3
"24h_3930_achievement_28006",1
"24h_600_affection_28007",1
"24h_3433_achievement_28008",9
"24h_2894_enjoy_the_moment_28009",8
"24h_1764_affection_28010",3
"24h_376_enjoy_the_moment_28011",6
"24h_213_achievement_28012",1
"24h_5925_affection_28013",6
"24h_1827_leisure_28014",8
"24h_1189_achievement_28015",9
"24h_4706_leisure_28016",8
"24h_12580_nature_28017",10
"24h_229_bonding_28018",8
"24h_496_achievement_28019",10
"24h_802_bonding_28020",7
"24h_1983_achievement_28021",1
"24h_924_achievement_28022",2
"24h_4002_achievement_28023",3
"24h_146_achievement_28024",9
"24h_220_achievement_28025",1
"24h_38_achievement_28026",8
"24h_503_achievement_28027",1
"24h_51_bonding_28028",7
"24h_1063_bonding_28029",10
"24h_6724_achievement_28030",9
"24h_2356_bonding_28031",7
"24h_12002_achievement_28032",1
"24h_3678_bonding_28033",3
"24h_1836_affection_28034",3
"24h_786_affection_28035",8
"24h_81_bonding_28036",7
"24h_699_affection_28037",3
"24h_5_bonding_28038",3
"24h_947_achievement_28039",1
"24h_62_affection_28040",2
"24h_9386_affection_28041",3
"24h_18_achievement_28042",5
"24h_60_achievement_28043",10
"24h_50_achievement_28044",7
"24h_179_leisure_28045",3
"24h_11620_affection_28046",1
"24h_1773_nature_28047",10
"24h_728_nature_28048",4
"24h_1115_affection_28049",6
"24h_3400_affection_28050",2
"24h_158_affection_28051",1
"24h_86_achievement_28052",1
"24h_5050_leisure_28053",1
"24h_1_affection_28054",2
"24h_12107_affection_28055",6
"24h_26_affection_28056",6
"24h_2333_affection_28057",4
"24h_1232_achievement_28058",10
"24h_570_bonding_28059",8
"24h_746_achievement_28060",1
"24h_4545_affection_28061",8
"24h_1844_affection_28062",6
"24h_847_achievement_28063",4
"24h_2394_enjoy_the_moment_28064",5
"24h_8938_achievement_28065",4
"24h_2030_achievement_28066",1
"24h_103_affection_28067",6
"24h_2464_affection_28068",4
"24h_1672_leisure_28069",6
"24h_7542_achievement_28070",10
"24h_768_bonding_28071",2
"24h_1045_bonding_28072",7
"24h_2053_leisure_28073",7
"24h_2_achievement_28074",5
"24h_1936_bonding_28075",2
"24h_206_affection_28076",3
"24h_6227_affection_28077",3
"24h_45_enjoy_the_moment_28078",6
"24h_195_affection_28079",9
"24h_740_bonding_28080",2
"24h_3_affection_28081",3
"24h_4833_affection_28082",4
"24h_7334_affection_28083",1
"24h_78_affection_28084",4
"24h_21_achievement_28085",1
"24h_8_bonding_28086",1
"24h_586_enjoy_the_moment_28087",5
"24h_489_affection_28088",9
"24h_976_affection_28089",6
"24h_3972_leisure_28090",8
"24h_14_achievement_28091",8
"24h_1230_achievement_28092",4
"24h_9950_achievement_28093",1
"24h_4862_achievement_28094",1
"24h_4891_achievement_28095",4
"24h_737_enjoy_the_moment_28096",5
"24h_498_achievement_28097",9
"24h_2124_achievement_28098",9
"24h_156_enjoy_the_moment_28099",5
"24h_1783_achievement_28100",1
"24h_3382_bonding_28101",7
"24h_54_affection_28102",3
"24h_794_achievement_28103",9
"24h_1510_enjoy_the_moment_28104",10
"24h_5732_affection_28105",4
"24h_6215_achievement_28106",7
"24h_402_affection_28107",7
"24h_2957_enjoy_the_moment_28108",2
"24h_261_bonding_28109",4
"24h_516_achievement_28110",1
"24h_1215_affection_28111",4
"24h_848_affection_28112",2
"24h_396_affection_28113",2
"24h_4_achievement_28114",3
"24h_2272_achievement_28115",6
"24h_157_leisure_28116",8
"24h_466_bonding_28117",4
"24h_1566_achievement_28118",5
"24h_36_achievement_28119",9
"24h_2019_achievement_28120",1
"24h_4109_bonding_28121",2
"24h_373_achievement_28122",4
"24h_389_leisure_28123",10
"24h_10576_achievement_28124",9
"24h_2129_affection_28125",3
"24h_383_exercise_28126",9
"24h_553_affection_28127",4
"24h_311_achievement_28128",1
"24h_104_affection_28129",7
"24h_3284_bonding_28130",1
"24h_2776_affection_28131",4
"24h_25_achievement_28132",1
"24h_257_affection_28133",7
"24h_13224_leisure_28134",8
"24h_1377_affection_28135",10
"24h_5652_bonding_28136",7
"24h_57_leisure_28137",8
"24h_612_affection_28138",4
"24h_2646_affection_28139",2
"24h_2794_achievement_28140",8
"24h_3797_achievement_28141",6
"24h_9885_affection_28142",6
"24h_6186_affection_28143",4
"24h_491_achievement_28144",5
"24h_1020_bonding_28145",3
"24h_1625_achievement_28146",1
"24h_1782_achievement_28147",9
"24h_330_achievement_28148",9
"24h_589_leisure_28149",8
"24h_35_bonding_28150",6
"24h_524_affection_28151",3
"24h_477_enjoy_the_moment_28152",5
"24h_37_bonding_28153",7
"24h_215_affection_28154",8
"24h_2416_achievement_28155",7
"24h_8589_affection_28156",3
"24h_237_bonding_28157",5
"24h_69_achievement_28158",1
"24h_648_achievement_28159",2
"24h_1833_affection_28160",4
"24h_1430_achievement_28161",9
"24h_15_affection_28162",6
"24h_1300_achievement_28163",6
"24h_102_affection_28164",3
"24h_449_affection_28165",7
"24h_555_achievement_28166",1
"24h_2628_enjoy_the_moment_28167",5
"24h_1028_affection_28168",2
"24h_76_achievement_28169",5
"24h_689_bonding_28170",1
"24h_5046_affection_28171",2
"24h_5116_affection_28172",1
"24h_1199_achievement_28173",1
"24h_1517_achievement_28174",9
"24h_251_enjoy_the_moment_28175",6
"24h_681_affection_28176",6
"24h_3704_bonding_28177",6
"24h_738_enjoy_the_moment_28178",5
"24h_9896_enjoy_the_moment_28179",1
"24h_932_affection_28180",6
"24h_8662_affection_28181",4
"24h_3147_achievement_28182",9
"24h_1094_leisure_28183",6
"24h_4148_bonding_28184",7
"24h_1057_leisure_28185",8
"24h_11573_affection_28186",10
"24h_13_nature_28187",4
"24h_2349_affection_28188",10
"24h_24_affection_28189",1
"24h_72_achievement_28190",9
"24h_2029_achievement_28191",9
"24h_120_affection_28192",10
"24h_266_affection_28193",9
"24h_3009_affection_28194",2
"24h_479_leisure_28195",4
"24h_905_enjoy_the_moment_28196",3
"24h_2032_achievement_28197",4
"24h_820_achievement_28198",2
"24h_341_enjoy_the_moment_28199",6
"24h_455_nature_28200",5
"24h_435_affection_28201",3
"24h_1719_achievement_28202",2
"24h_6667_achievement_28203",10
"24h_4714_achievement_28204",1
"24h_3895_affection_28205",2
"24h_3930_enjoy_the_moment_28206",3
"24h_600_affection_28207",2
"24h_3433_enjoy_the_moment_28208",3
"24h_2894_bonding_28209",7
"24h_1764_bonding_28210",7
"24h_376_enjoy_the_moment_28211",4
"24h_213_achievement_28212",2
"24h_5925_achievement_28213",1
"24h_1827_leisure_28214",8
"24h_1189_affection_28215",5
"24h_4706_bonding_28216",5
"24h_12580_achievement_28217",1
"24h_229_achievement_28218",10
"24h_496_enjoy_the_moment_28219",8
"24h_802_affection_28220",9
"24h_1983_bonding_28221",5
"24h_924_bonding_28222",10
"24h_4002_affection_28223",2
"24h_146_achievement_28224",2
"24h_220_bonding_28225",7
"24h_38_affection_28226",3
"24h_503_leisure_28227",9
"24h_51_achievement_28228",5
"24h_1063_bonding_28229",6
"24h_6724_leisure_28230",6
"24h_2356_achievement_28231",6
"24h_12002_affection_28232",7
"24h_3678_nature_28233",10
"24h_1836_affection_28234",3
"24h_786_leisure_28235",8
"24h_81_achievement_28236",2
"24h_699_bonding_28237",7
"24h_5_affection_28238",10
"24h_947_nature_28239",10
"24h_62_affection_28240",3
"24h_9386_enjoy_the_moment_28241",6
"24h_18_bonding_28242",7
"24h_60_leisure_28243",8
"24h_50_affection_28244",3
"24h_179_nature_28245",10
"24h_11620_leisure_28246",8
"24h_1773_affection_28247",6
"24h_728_nature_28248",10
"24h_1115_leisure_28249",8
"24h_3400_enjoy_the_moment_28250",6
"24h_158_achievement_28251",1
"24h_86_affection_28252",7
"24h_5050_affection_28253",4
"24h_1_affection_28254",6
"24h_12107_achievement_28255",1
"24h_26_nature_28256",10
"24h_2333_achievement_28257",10
"24h_1232_achievement_28258",10
"24h_570_affection_28259",1
"24h_746_enjoy_the_moment_28260",1
"24h_4545_leisure_28261",1
"24h_1844_enjoy_the_moment_28262",8
"24h_847_achievement_28263",3
"24h_2394_achievement_28264",9
"24h_8938_bonding_28265",3
"24h_2030_affection_28266",8
"24h_103_affection_28267",7
"24h_2464_achievement_28268",6
"24h_1672_achievement_28269",4
"24h_7542_affection_28270",1
"24h_768_affection_28271",4
"24h_1045_achievement_28272",9
"24h_634_bonding_28273",7
"24h_1647_affection_28274",10
"24h_16_affection_28275",5
"24h_2836_enjoy_the_moment_28276",4
"24h_3505_exercise_28277",4
"24h_1156_affection_28278",10
"24h_4203_enjoy_the_moment_28279",4
"24h_11423_achievement_28280",10
"24h_830_bonding_28281",7
"24h_9291_affection_28282",4
"24h_1683_achievement_28283",2
"24h_5304_enjoy_the_moment_28284",8
"24h_2202_affection_28285",3
"24h_197_affection_28286",3
"24h_1965_enjoy_the_moment_28287",1
"24h_1135_bonding_28288",7
"24h_3212_affection_28289",4
"24h_44_enjoy_the_moment_28290",1
"24h_402_bonding_28291",7
"24h_9964_achievement_28292",2
"24h_9264_bonding_28293",1
"24h_1052_enjoy_the_moment_28294",9
"24h_5232_affection_28295",2
"24h_3965_bonding_28296",7
"24h_2692_enjoy_the_moment_28297",6
"24h_1397_achievement_28298",1
"24h_121_bonding_28299",9
"24h_4796_achievement_28300",1
"24h_1729_achievement_28301",1
"24h_551_achievement_28302",1
"24h_10459_leisure_28303",6
"24h_598_leisure_28304",10
"24h_361_bonding_28305",6
"24h_1821_achievement_28306",9
"24h_2563_affection_28307",2
"24h_4155_leisure_28308",8
"24h_3315_exercise_28309",4
"24h_4325_enjoy_the_moment_28310",4
"24h_98_affection_28311",2
"24h_13735_enjoy_the_moment_28312",4
"24h_1659_achievement_28313",1
"24h_9_affection_28314",1
"24h_702_affection_28315",6
"24h_4456_affection_28316",4
"24h_3236_affection_28317",4
"24h_2352_affection_28318",3
"24h_2336_affection_28319",5
"24h_563_nature_28320",10
"24h_10468_affection_28321",3
"24h_4267_affection_28322",7
"24h_13634_achievement_28323",9
"24h_8832_affection_28324",4
"24h_2105_affection_28325",6
"24h_2543_affection_28326",4
"24h_4403_achievement_28327",1
"24h_593_achievement_28328",2
"24h_4880_affection_28329",1
"24h_3851_enjoy_the_moment_28330",10
"24h_836_achievement_28331",7
"24h_2125_bonding_28332",8
"24h_7967_enjoy_the_moment_28333",6
"24h_10141_bonding_28334",3
"24h_4073_achievement_28335",9
"24h_12715_achievement_28336",9
"24h_1988_achievement_28337",4
"24h_6944_affection_28338",2
"24h_391_enjoy_the_moment_28339",6
"24h_13097_achievement_28340",10
"24h_8456_achievement_28341",4
"24h_4509_affection_28342",7
"24h_5710_bonding_28343",7
"24h_325_achievement_28344",1
"24h_639_bonding_28345",7
"24h_1922_exercise_28346",5
"24h_1297_achievement_28347",9
"24h_2669_nature_28348",10
"24h_398_exercise_28349",4
"24h_1061_affection_28350",6
"24h_545_exercise_28351",3
"24h_2324_nature_28352",5
"24h_1838_achievement_28353",1
"24h_1180_achievement_28354",1
"24h_10965_achievement_28355",1
"24h_1017_leisure_28356",8
"24h_1361_affection_28357",1
"24h_6739_leisure_28358",8
"24h_1144_nature_28359",10
"24h_1219_achievement_28360",8
"24h_417_affection_28361",5
"24h_9593_enjoy_the_moment_28362",6
"24h_47_exercise_28363",4
"24h_6334_bonding_28364",7
"24h_1092_enjoy_the_moment_28365",4
"24h_2152_affection_28366",2
"24h_1812_achievement_28367",1
"24h_1273_achievement_28368",1
"24h_6836_achievement_28369",8
"24h_10357_exercise_28370",2
"24h_452_achievement_28371",8
"24h_2035_achievement_28372",4
"24h_865_affection_28373",3
"24h_143_enjoy_the_moment_28374",4
"24h_4955_achievement_28375",1
"24h_1675_enjoy_the_moment_28376",4
"24h_2784_achievement_28377",7
"24h_210_bonding_28378",7
"24h_5001_achievement_28379",4
"24h_129_achievement_28380",1
"24h_4985_achievement_28381",7
"24h_2072_affection_28382",10
"24h_1003_achievement_28383",8
"24h_3051_affection_28384",6
"24h_1544_bonding_28385",7
"24h_3988_enjoy_the_moment_28386",4
"24h_1684_achievement_28387",8
"24h_6351_achievement_28388",1
"24h_11574_nature_28389",10
"24h_124_exercise_28390",10
"24h_11424_exercise_28391",9
"24h_4947_affection_28392",10
"24h_1236_bonding_28393",7
"24h_2432_achievement_28394",4
"24h_233_achievement_28395",6
"24h_2159_enjoy_the_moment_28396",9
"24h_2987_affection_28397",7
"24h_4786_bonding_28398",7
"24h_3451_affection_28399",4
"24h_8606_enjoy_the_moment_28400",4
"24h_3084_enjoy_the_moment_28401",9
"24h_815_bonding_28402",7
"24h_262_affection_28403",4
"24h_11_enjoy_the_moment_28404",1
"24h_1692_enjoy_the_moment_28405",4
"24h_1910_exercise_28406",4
"24h_392_affection_28407",3
"24h_12850_achievement_28408",2
"24h_55_achievement_28409",1
"24h_1213_affection_28410",4
"24h_12955_achievement_28411",9
"24h_1814_leisure_28412",10
"24h_4595_bonding_28413",4
"24h_2088_affection_28414",3
"24h_1381_affection_28415",6
"24h_8028_affection_28416",4
"24h_2366_exercise_28417",3
"24h_4537_affection_28418",3
"24h_1203_achievement_28419",1
"24h_693_affection_28420",6
"24h_11010_achievement_28421",1
"24h_2453_bonding_28422",7
"24h_1359_enjoy_the_moment_28423",9
"24h_126_affection_28424",7
"24h_2752_achievement_28425",8
"24h_63_achievement_28426",1
"24h_823_affection_28427",5
"24h_357_affection_28428",3
"24h_4254_achievement_28429",1
"24h_9814_affection_28430",4
"24h_5439_leisure_28431",8
"24h_28_leisure_28432",8
"24h_1991_bonding_28433",1
"24h_3221_affection_28434",4
"24h_140_leisure_28435",8
"24h_2258_leisure_28436",1
"24h_8412_bonding_28437",6
"24h_1574_achievement_28438",4
"24h_1880_affection_28439",2
"24h_986_achievement_28440",9
"24h_987_achievement_28441",1
"24h_314_enjoy_the_moment_28442",8
"24h_395_achievement_28443",9
"24h_11212_achievement_28444",9
"24h_519_achievement_28445",9
"24h_2481_affection_28446",4
"24h_525_affection_28447",4
"24h_423_enjoy_the_moment_28448",4
"24h_7698_leisure_28449",8
"24h_22_achievement_28450",1
"24h_234_achievement_28451",9
"24h_1474_affection_28452",4
"24h_4101_achievement_28453",9
"24h_697_affection_28454",7
"24h_1304_affection_28455",6
"24h_5695_affection_28456",4
"24h_3324_affection_28457",3
"24h_4266_affection_28458",10
"24h_950_achievement_28459",6
"24h_301_affection_28460",4
"24h_1004_achievement_28461",4
"24h_1260_affection_28462",10
"24h_1629_affection_28463",3
"24h_1152_achievement_28464",1
"24h_1473_achievement_28465",8
"24h_13496_leisure_28466",8
"24h_2209_affection_28467",2
"24h_1489_achievement_28468",8
"24h_453_enjoy_the_moment_28469",6
"24h_1071_affection_28470",4
"24h_302_achievement_28471",2
"24h_298_affection_28472",6
"24h_11191_affection_28473",4
"24h_1000_achievement_28474",2
"24h_514_achievement_28475",1
"24h_638_achievement_28476",9
"24h_9360_affection_28477",2
"24h_620_achievement_28478",1
"24h_2797_nature_28479",10
"24h_2888_affection_28480",4
"24h_2203_achievement_28481",5
"24h_4730_affection_28482",4
"24h_2580_achievement_28483",9
"24h_250_affection_28484",7
"24h_1866_achievement_28485",3
"24h_2079_leisure_28486",8
"24h_618_enjoy_the_moment_28487",6
"24h_659_bonding_28488",8
"24h_1_achievement_28489",1
"24h_380_achievement_28490",8
"24h_880_bonding_28491",3
"24h_93_achievement_28492",9
"24h_1556_affection_28493",4
"24h_624_achievement_28494",2
"24h_1853_enjoy_the_moment_28495",1
"24h_549_affection_28496",4
"24h_577_affection_28497",3
"24h_3977_achievement_28498",5
"24h_2169_affection_28499",4
"24h_2673_affection_28500",10
"24h_433_exercise_28501",2
"24h_13024_achievement_28502",9
"24h_604_bonding_28503",6
"24h_94_achievement_28504",9
"24h_668_nature_28505",10
"24h_12626_affection_28506",10
"24h_451_achievement_28507",8
"24h_334_affection_28508",8
"24h_3254_bonding_28509",6
"24h_12166_affection_28510",4
"24h_894_affection_28511",3
"24h_100_affection_28512",2
"24h_10837_nature_28513",10
"24h_13464_affection_28514",4
"24h_7329_achievement_28515",6
"24h_2278_leisure_28516",8
"24h_2413_achievement_28517",1
"24h_41_affection_28518",2
"24h_1302_bonding_28519",1
"24h_663_bonding_28520",8
"24h_117_bonding_28521",1
"24h_7049_affection_28522",1
"24h_714_leisure_28523",2
"24h_621_achievement_28524",4
"24h_2965_achievement_28525",1
"24h_8182_affection_28526",8
"24h_34_bonding_28527",8
"24h_9417_affection_28528",4
"24h_5246_enjoy_the_moment_28529",1
"24h_8420_achievement_28530",8
"24h_4365_affection_28531",3
"24h_4462_achievement_28532",1
"24h_2343_affection_28533",4
"24h_2222_enjoy_the_moment_28534",8
"24h_972_achievement_28535",9
"24h_1270_nature_28536",10
"24h_1310_affection_28537",6
"24h_408_affection_28538",5
"24h_4970_affection_28539",4
"24h_853_achievement_28540",3
"24h_616_exercise_28541",9
"24h_1708_bonding_28542",6
"24h_501_affection_28543",6
"24h_568_achievement_28544",7
"24h_2305_affection_28545",4
"24h_5132_achievement_28546",7
"24h_2027_leisure_28547",8
"24h_13317_achievement_28548",9
"24h_90_enjoy_the_moment_28549",5
"24h_1306_affection_28550",4
"24h_2321_achievement_28551",10
"24h_1634_achievement_28552",2
"24h_80_achievement_28553",9
"24h_2143_enjoy_the_moment_28554",6
"24h_64_bonding_28555",3
"24h_608_achievement_28556",9
"24h_1054_bonding_28557",4
"24h_6103_affection_28558",3
"24h_2041_achievement_28559",8
